Order;families;genus;subspeciesname;distribution;latD;logD;publication;UTM corrected
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3544;23,9072;11-Φεβ-09;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3893;23,9945;11-Φεβ-09;GE62
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,4496;24,2053;26-Νοε-95;KV42
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3326;25,1599;10-Μαϊ-86;LV30
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,2422;24,0844;6-Ιουλ-91;KV30
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3344;25,0479;1-Αυγ-12;LV21
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;34,9599;25,0886;29-Οκτ-89;LU27
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,5729;23,5941;14-Μαρ-97;GE33
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;34,9585;25,0891;26-Μαϊ-97;LU27
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,2477;24,8875;13-Ιουλ-89;LV00
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;34,9529;25,0924;27-Μαϊ-97;LU27
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,2422;24,0844;23-Νοε-90;KV30
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,2422;24,0844;28-Μαρ-91;KV30
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3162;24,2096;25-Οκτ-02;KV41
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,2422;24,0844;8-Ιουν-91;KV30
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,1791;25,9151;10-Μαρ-91;MU09
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,2422;24,0844;3-Αυγ-91;KV30
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;34,9599;25,0886;8-Ιουν-89;LU27
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,164;25,4507;22-Ιουν-86;LU59
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3544;23,9072;10-Μαρ-09;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,4748;23,934;14-Μαρ-97;GE62
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3544;23,9072;3-Απρ-09;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3893;23,9945;4-Απρ-09;GE62
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,4406;23,9885;14-Μαϊ-09;GE62
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3365;24,3602;31-Μαϊ-18;KV61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,2746;23,8485;18-Ιαν-14;GE50
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,4028;23,9114;31-Μαϊ-18;GE62
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,2859;23,823;18-Ιαν-14;GE50
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,5584;23,6061;14-Μαρ-97;GE33
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3344;25,0479;30-Μαϊ-13;LV21
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3544;23,9072;5-Σεπ-08;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,455;24,1944;28-Ιαν-96;KV42
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,5729;23,5941;12-Μαϊ-97;GE33
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,1979;25,0053;25-Σεπ-05;LU19
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,249;24,1233;30-Σεπ-05;KV30
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,2377;24,0852;22-Ιουλ-06;KV30
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,254;24,1086;22-Ιουλ-06;KV30
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,2785;24,0828;22-Ιουλ-06;KV30
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,1884;24,774;27-Ιουλ-06;KU99
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,4406;23,9885;7-Σεπ-08;GE62
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3598;24,0741;30-Ιαν-14;KV31
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3428;23,8976;19-Ιαν-14;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3212;23,8593;19-Ιουλ-13;GE51
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3004;24,1639;4-Οκτ-13;KV41
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,2884;24,0545;1-Σεπ-90;KV30
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,357;23,9156;19-Ιουλ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,357;23,9156;19-Ιουλ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,357;23,9156;19-Ιουλ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,357;23,9156;19-Ιουλ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3249;23,8918;19-Ιουλ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;34,8488;24,0874;9-Νοε-96;KU35
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,378;23,9922;19-Ιουλ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3004;24,1639;4-Οκτ-13;KV41
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,475;23,9346;08-Μαϊ-17;GE62
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3667;23,9143;19-Ιαν-14;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3212;23,8593;19-Ιουλ-13;GE51
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3212;23,8593;19-Ιουλ-13;GE51
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3212;23,8593;19-Ιουλ-13;GE51
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3212;23,8593;19-Ιουλ-13;GE51
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3212;23,8593;19-Ιουλ-13;GE51
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3212;23,8593;19-Ιουλ-13;GE51
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;34,8422;24,0824;9-Νοε-96;KU35
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,1389;25,7137;7-Αυγ-97;LU88
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,157;24,4661;30-Δεκ-96;KU69
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;34,8375;24,0602;10-Νοε-96;KU35
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,378;23,9922;19-Ιουλ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3607;24,2517;8-Ιουν-17;KV51
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3546;23,9972;2-Μαρ-14;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,2716;23,5407;29-Οκτ-96;GE30
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;34,8173;24,1068;11-Νοε-96;KU35
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,378;23,9922;19-Ιουλ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,378;23,9922;19-Ιουλ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,378;23,9922;19-Ιουλ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,378;23,9922;19-Ιουλ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,378;23,9922;19-Ιουλ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,4748;23,934;22-Αυγ-96;GE62
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,1518;24,4725;31-Οκτ-96;KU69
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3269;24,279;30-Οκτ-96;KV51
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,4748;23,934;30-Οκτ-96;GE62
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3212;23,8593;19-Ιουλ-13;GE51
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,5584;23,6061;29-Οκτ-96;GE33
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3004;24,1639;4-Οκτ-13;KV41
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3004;24,1639;4-Οκτ-13;KV41
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3004;24,1639;4-Οκτ-13;KV41
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3004;24,1639;4-Οκτ-13;KV41
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3004;24,1639;4-Οκτ-13;KV41
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3004;24,1639;4-Οκτ-13;KV41
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3664;24,076;30-Ιαν-14;KV31
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,157;24,4661;31-Οκτ-96;KU69
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,2869;24,7473;22-Απρ-99;KV90
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,378;23,9922;31-Δεκ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,5584;23,6061;12-Ιουλ-97;GE33
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3779;23,9922;2-Μαρ-14;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3579;23,9152;4-Οκτ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;34,848;24,0571;13-Ιουν-97;KU35
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,357;23,9156;31-Δεκ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,1389;25,7137;14-Δεκ-97;LU88
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,2869;24,7473;22-Απρ-99;KV90
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,1389;25,7137;10-Οκτ-97;LU88
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;34,8488;24,0874;12-Ιουν-97;KU35
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,1904;24,7806;20-Νοε-16;KU99
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3249;23,8918;4-Οκτ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3212;23,8593;31-Δεκ-13;GE51
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3579;23,9152;19-Ιουλ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,4748;23,934;8-Ιουλ-97;GE62
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3546;23,9972;2-Μαρ-14;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;34,9585;25,0891;21-Ιουλ-97;LU27
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,378;23,9922;19-Ιουλ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3806;24,0433;26-Φεβ-14;KV31
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,2716;23,5407;7-Ιουλ-97;GE30
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3004;24,1639;19-Ιουλ-13;KV41
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;34,8024;24,121;14-Ιουν-97;KU35
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3212;23,8593;19-Ιουλ-13;GE51
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3249;23,8918;19-Ιουλ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,1518;24,4725;12-Ιουλ-97;KU69
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,2746;23,8485;18-Ιαν-14;GE50
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,357;23,9156;19-Ιουλ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3269;24,279;10-Ιουλ-97;KV51
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,362;24,0808;30-Ιαν-14;KV31
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3579;23,9152;31-Δεκ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,378;23,9922;4-Οκτ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3939;24,0393;26-Φεβ-14;KV32
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;34,959;25,0904;21-Ιουλ-97;LU27
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3598;24,0741;30-Ιαν-14;KV31
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3667;23,9143;19-Ιαν-14;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3428;23,8976;19-Ιαν-14;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;34,8492;24,1156;29-Αυγ-97;KU35
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,2859;23,823;18-Ιαν-14;GE50
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,357;23,9156;4-Οκτ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3212;23,8593;4-Οκτ-13;GE51
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,5729;23,5941;12-Ιουλ-97;GE33
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,1389;25,7137;2-Ιουν-97;LU88
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,1904;24,7806;20-Νοε-16;KU99
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,4051;23,9564;26-Ιουν-86;GE62
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3212;23,8593;19-Ιουλ-13;GE51
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3105;23,8482;19-Ιαν-14;GE51
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,378;23,9922;4-Οκτ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3212;23,8593;4-Οκτ-13;GE51
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3212;23,8593;31-Δεκ-13;GE51
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,1518;24,4725;25-Ιουν-96;KU69
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3579;23,9152;31-Δεκ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3579;23,9152;31-Δεκ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3579;23,9152;31-Δεκ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3579;23,9152;31-Δεκ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3579;23,9152;31-Δεκ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3579;23,9152;31-Δεκ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,2716;23,5407;26-Ιουν-96;GE30
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,357;23,9156;31-Δεκ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,367;23,6685;15-Ιαν-91;GE41
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3004;24,1639;4-Οκτ-13;KV41
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3212;23,8593;4-Οκτ-13;GE51
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3212;23,8593;4-Οκτ-13;GE51
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3212;23,8593;31-Δεκ-13;GE51
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,378;23,9922;4-Οκτ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,378;23,9922;4-Οκτ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,378;23,9922;4-Οκτ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,378;23,9922;4-Οκτ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,2716;23,5407;26-Ιουν-96;GE30
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,378;23,9922;4-Οκτ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3579;23,9152;31-Δεκ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3579;23,9152;4-Οκτ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,351;24,358;9-Ιουλ-15;KV51
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3579;23,9152;4-Οκτ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3579;23,9152;4-Οκτ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,357;23,9156;4-Οκτ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3579;23,9152;4-Οκτ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3212;23,8593;4-Οκτ-13;GE51
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3579;23,9152;4-Οκτ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3579;23,9152;4-Οκτ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3579;23,9152;4-Οκτ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3269;24,279;25-Ιουν-96;KV51
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3579;23,9152;4-Οκτ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,357;23,9156;31-Δεκ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3269;24,279;20-Αυγ-96;KV51
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3579;23,9152;4-Οκτ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,157;24,4661;25-Ιουν-96;KU69
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3212;23,8593;4-Οκτ-13;GE51
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,5729;23,5941;26-Ιουν-96;GE33
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,5729;23,5941;26-Ιουν-96;GE33
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,5584;23,6061;26-Ιουν-96;GE33
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3269;24,279;25-Ιουν-96;KV51
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,357;23,9156;19-Ιουλ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,357;23,9156;31-Δεκ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3579;23,9152;4-Οκτ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3939;24,0393;26-Φεβ-14;KV32
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3579;23,9152;19-Ιουλ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3579;23,9152;19-Ιουλ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3579;23,9152;19-Ιουλ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3579;23,9152;19-Ιουλ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;34,8024;24,121;11-Νοε-96;KU35
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,4139;23,6615;16-Μαρ-14;GE42
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,362;24,0808;30-Ιαν-14;KV31
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,2793;25,1648;08-Μαϊ-18;LV30
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,1142;25,6765;1-Δεκ-99;LU78
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3579;23,9152;19-Ιουλ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,2991;25,1482;23-Νοε-86;LV30
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,0127;24,8127;15-Μαϊ-13;LU07
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3737;24,0365;26-Φεβ-14;KV31
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3806;24,0433;26-Φεβ-14;KV31
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3004;24,1639;19-Ιουλ-13;KV41
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3779;23,9922;2-Μαρ-14;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3607;24,2517;08-Μαϊ-17;KV51
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,0127;24,8127;08-Μαϊ-13;LU07
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,2828;24,586;17-Οκτ-17;KV80
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,2757;24,5815;17-Οκτ-17;KV80
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,378;23,9922;4-Οκτ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,357;23,9156;31-Δεκ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3664;24,076;30-Ιαν-14;KV31
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,378;23,9922;4-Οκτ-13;GE61
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3212;23,8593;31-Δεκ-13;GE51
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3212;23,8593;31-Δεκ-13;GE51
Coleoptera;Carabidae;Tapinopterus;Tapinopterus creticus;Kriti;35,3212;23,8593;31-Δεκ-13;GE51
