assessmentId,internalTaxonId,scientificName,type,text,full,value,order
74525174,64549979,Barbitistes yersini,RedListAssessors,"Hochkirch, A., Lemonnier-Darcemont, M., Skejo, J. Skejo, Ivkovic, S., Gomboc, S., Willemse, L.P.M., Rutschmann, F., Chobanov, D.P., Kleukers, R., Kristin, A., Presa, J.J. & Szovenyi, G.","Hochkirch, A., Lemonnier-Darcemont, M., Skejo, J. Skejo, Ivkovic, S., Gomboc, S., Willemse, L.P.M., Rutschmann, F., Chobanov, D.P., Kleukers, R., Kristin, A., Presa, J.J. & Szovenyi, G.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Roy Kleukers (IUCN SSC Grasshopper Specialist Group)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Dragan Chobanov (IUCN SSC Grasshopper Specialist Group)|Anton Kristin|Stanislav Gomboc (IUCN SSC Grasshopper Specialist Group)|Gergely Szovenyi (IUCN SSC Grasshopper Specialist Group)|Josip Skejo (IUCN SSC Grasshopper Specialist Group)|Juan José Presa (University of Murcia / IUCN European Orthoptera Assessment)|Slobodan Ivkovic (Grasshopper Specialist Group)|Michèle Lemonnier-Darcemont|Florin Rutschmann","13179435,84521388,44831154,69800165,44831001,13985563,89234180,15430829,13985562,22618308,69782476,44831102"
74525174,64549979,Barbitistes yersini,RedListEvaluators,"Bushell, M. & Cálix, M.","Bushell, M. & Cálix, M.","Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092"
74525174,64549979,Barbitistes yersini,RedListContributors,"Kranz, M.","Kranz, M.","Marco Kranz (Trier University, Germany)",79849881
74525174,64549979,Barbitistes yersini,RedListFacilitators,"","Nieto, A.",Ana Nieto (IUCN),212
74525748,64869542,Isophya speciosa,RedListAssessors,"Hochkirch, A., Chobanov, D.P., Ivkovic, S., Lemonnier-Darcemont, M., Iorgu, I.S., Szovenyi, G., Sirin, D., Willemse, L.P.M., Skejo, J. Skejo, Pushkar, T., Vedenina, V. & Kristin, A.","Hochkirch, A., Chobanov, D.P., Ivkovic, S., Lemonnier-Darcemont, M., Iorgu, I.S., Szovenyi, G., Sirin, D., Willemse, L.P.M., Skejo, J. Skejo, Pushkar, T., Vedenina, V. & Kristin, A.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Dragan Chobanov (IUCN SSC Grasshopper Specialist Group)|Deniz Sirin (IUCN SSC Grasshopper Specialist Group)|Anton Kristin|Gergely Szovenyi (IUCN SSC Grasshopper Specialist Group)|Josip Skejo (IUCN SSC Grasshopper Specialist Group)|Ionut Iorgu (IUCN SSC Grasshopper Specialist Group)|Slobodan Ivkovic (Grasshopper Specialist Group)|Michèle Lemonnier-Darcemont|Varvara Vedenina|Taras Pushkar","13179435,15430829,69800165,84521388,44831211,44831102,16899272,13985563,44831154,86854243,84836266,22618308"
74525748,64869542,Isophya speciosa,RedListEvaluators,"Odé, B. & García, M.","Odé, B. & García, M.",Baudewijn Odé (IUCN SSC Grasshopper Specialist Group)|Mariana García (IUCN Global Species Programme),"13179417,56211724"
74525748,64869542,Isophya speciosa,RedListContributors,"Kranz, M.","Kranz, M.","Marco Kranz (Trier University, Germany)",79849881
74525748,64869542,Isophya speciosa,RedListFacilitators,"","Nieto, A.",Ana Nieto (IUCN),212
74526085,44709104,Leptophyes boscii,RedListAssessors,"Hochkirch, A., Iorgu, I.S., Zuna-Kratky, T., Szovenyi, G., Ivkovic, S., Willemse, L.P.M., Rutschmann, F., Chobanov, D.P., Kleukers, R., Kristin, A. & Presa, J.J.","Hochkirch, A., Iorgu, I.S., Zuna-Kratky, T., Szovenyi, G., Ivkovic, S., Willemse, L.P.M., Rutschmann, F., Chobanov, D.P., Kleukers, R., Kristin, A. & Presa, J.J.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Roy Kleukers (IUCN SSC Grasshopper Specialist Group)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Dragan Chobanov (IUCN SSC Grasshopper Specialist Group)|Anton Kristin|Gergely Szovenyi (IUCN SSC Grasshopper Specialist Group)|Ionut Iorgu (IUCN SSC Grasshopper Specialist Group)|Juan José Presa (University of Murcia / IUCN European Orthoptera Assessment)|Slobodan Ivkovic (Grasshopper Specialist Group)|Thomas Zuna-Kratky (The AURING Society)|Florin Rutschmann","13179435,44831211,70190646,44831102,69800165,13985563,89234180,15430829,13985562,22618308,69782476"
74526085,44709104,Leptophyes boscii,RedListEvaluators,"Bushell, M. & Cálix, M.","Bushell, M. & Cálix, M.","Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092"
74526085,44709104,Leptophyes boscii,RedListContributors,"Kranz, M.","Kranz, M.","Marco Kranz (Trier University, Germany)",79849881
74526085,44709104,Leptophyes boscii,RedListFacilitators,"","Nieto, A.",Ana Nieto (IUCN),212
74526293,44709622,Leptophyes punctatissima,RedListAssessors,"Hochkirch, A., Willemse, L.P.M., Rutschmann, F., Chobanov, D.P., Kleukers, R., Kristin, A., Presa, J.J. & Szovenyi, G.","Hochkirch, A., Willemse, L.P.M., Rutschmann, F., Chobanov, D.P., Kleukers, R., Kristin, A., Presa, J.J. & Szovenyi, G.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Roy Kleukers (IUCN SSC Grasshopper Specialist Group)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Dragan Chobanov (IUCN SSC Grasshopper Specialist Group)|Anton Kristin|Gergely Szovenyi (IUCN SSC Grasshopper Specialist Group)|Juan José Presa (University of Murcia / IUCN European Orthoptera Assessment)|Florin Rutschmann","13179435,13985563,89234180,15430829,13985562,22618308,69782476,44831102"
74526293,44709622,Leptophyes punctatissima,RedListEvaluators,"Bushell, M. & Cálix, M.","Bushell, M. & Cálix, M.","Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092"
74526293,44709622,Leptophyes punctatissima,RedListContributors,"Kranz, M.","Kranz, M.","Marco Kranz (Trier University, Germany)",79849881
74526293,44709622,Leptophyes punctatissima,RedListFacilitators,"","Nieto, A.",Ana Nieto (IUCN),212
74527328,45466482,Poecilimon affinis,RedListAssessors,"Hochkirch, A., Chobanov, D.P., Heller, K.-G., Iorgu, I.S., Willemse, L.P.M., Szovenyi, G., Sirin, D., Kristin, A., Ivkovic, S., Lemonnier-Darcemont, M., Pushkar, T., Skejo, J. Skejo & Vedenina, V.","Hochkirch, A., Chobanov, D.P., Heller, K.-G., Iorgu, I.S., Willemse, L.P.M., Szovenyi, G., Sirin, D., Kristin, A., Ivkovic, S., Lemonnier-Darcemont, M., Pushkar, T., Skejo, J. Skejo & Vedenina, V.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Dragan Chobanov (IUCN SSC Grasshopper Specialist Group)|Deniz Sirin (IUCN SSC Grasshopper Specialist Group)|Anton Kristin|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Gergely Szovenyi (IUCN SSC Grasshopper Specialist Group)|Josip Skejo (IUCN SSC Grasshopper Specialist Group)|Ionut Iorgu (IUCN SSC Grasshopper Specialist Group)|Slobodan Ivkovic (Grasshopper Specialist Group)|Michèle Lemonnier-Darcemont|Varvara Vedenina|Taras Pushkar","13179435,15430829,44830971,44831211,13985563,44831102,16899272,22618308,69800165,84521388,86854243,44831154,84836266"
74527328,45466482,Poecilimon affinis,RedListEvaluators,"Bushell, M. & Cálix, M.","Bushell, M. & Cálix, M.","Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092"
74527328,45466482,Poecilimon affinis,RedListContributors,"Kranz, M.","Kranz, M.","Marco Kranz (Trier University, Germany)",79849881
74527328,45466482,Poecilimon affinis,RedListFacilitators,"","Nieto, A.",Ana Nieto (IUCN),212
74528033,68454861,Poecilimon brunneri,RedListAssessors,"Hochkirch, A., Iorgu, I.S., Szovenyi, G., Chobanov, D.P., Sirin, D., Lemonnier-Darcemont, M., Ivkovic, S., Willemse, L.P.M., Skejo, J. Skejo, Kristin, A., Pushkar, T. & Vedenina, V.","Hochkirch, A., Iorgu, I.S., Szovenyi, G., Chobanov, D.P., Sirin, D., Lemonnier-Darcemont, M., Ivkovic, S., Willemse, L.P.M., Skejo, J. Skejo, Kristin, A., Pushkar, T. & Vedenina, V.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Dragan Chobanov (IUCN SSC Grasshopper Specialist Group)|Deniz Sirin (IUCN SSC Grasshopper Specialist Group)|Anton Kristin|Gergely Szovenyi (IUCN SSC Grasshopper Specialist Group)|Josip Skejo (IUCN SSC Grasshopper Specialist Group)|Ionut Iorgu (IUCN SSC Grasshopper Specialist Group)|Slobodan Ivkovic (Grasshopper Specialist Group)|Michèle Lemonnier-Darcemont|Varvara Vedenina|Taras Pushkar","13179435,44831211,44831102,15430829,16899272,84521388,69800165,13985563,44831154,22618308,86854243,84836266"
74528033,68454861,Poecilimon brunneri,RedListEvaluators,"Bushell, M. & Cálix, M.","Bushell, M. & Cálix, M.","Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092"
74528033,68454861,Poecilimon brunneri,RedListContributors,"Kranz, M.","Kranz, M.","Marco Kranz (Trier University, Germany)",79849881
74528033,68454861,Poecilimon brunneri,RedListFacilitators,"","Nieto, A.",Ana Nieto (IUCN),212
74528038,68454920,Poecilimon chopardi,RedListAssessors,"Hochkirch, A., Chobanov, D.P., Willemse, L.P.M., Szovenyi, G., Sirin, D., Kristin, A., Ivkovic, S., Iorgu, I.S., Lemonnier-Darcemont, M., Pushkar, T., Skejo, J. Skejo & Vedenina, V.","Hochkirch, A., Chobanov, D.P., Willemse, L.P.M., Szovenyi, G., Sirin, D., Kristin, A., Ivkovic, S., Iorgu, I.S., Lemonnier-Darcemont, M., Pushkar, T., Skejo, J. Skejo & Vedenina, V.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Dragan Chobanov (IUCN SSC Grasshopper Specialist Group)|Deniz Sirin (IUCN SSC Grasshopper Specialist Group)|Anton Kristin|Gergely Szovenyi (IUCN SSC Grasshopper Specialist Group)|Josip Skejo (IUCN SSC Grasshopper Specialist Group)|Ionut Iorgu (IUCN SSC Grasshopper Specialist Group)|Slobodan Ivkovic (Grasshopper Specialist Group)|Michèle Lemonnier-Darcemont|Varvara Vedenina|Taras Pushkar","13179435,15430829,13985563,44831102,16899272,22618308,69800165,44831211,84521388,86854243,44831154,84836266"
74528038,68454920,Poecilimon chopardi,RedListEvaluators,"Bushell, M. & Cálix, M.","Bushell, M. & Cálix, M.","Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092"
74528038,68454920,Poecilimon chopardi,RedListContributors,"Kranz, M.","Kranz, M.","Marco Kranz (Trier University, Germany)",79849881
74528038,68454920,Poecilimon chopardi,RedListFacilitators,"","Nieto, A.",Ana Nieto (IUCN),212
74528047,45463531,Poecilimon ebneri,RedListAssessors,"Hochkirch, A., Heller, K.-G., Chobanov, D.P., Lemonnier-Darcemont, M., Willemse, L.P.M., Szovenyi, G., Sirin, D., Kristin, A., Ivkovic, S., Iorgu, I.S., Pushkar, T., Skejo, J. Skejo & Vedenina, V.","Hochkirch, A., Heller, K.-G., Chobanov, D.P., Lemonnier-Darcemont, M., Willemse, L.P.M., Szovenyi, G., Sirin, D., Kristin, A., Ivkovic, S., Iorgu, I.S., Pushkar, T., Skejo, J. Skejo & Vedenina, V.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Dragan Chobanov (IUCN SSC Grasshopper Specialist Group)|Deniz Sirin (IUCN SSC Grasshopper Specialist Group)|Anton Kristin|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Gergely Szovenyi (IUCN SSC Grasshopper Specialist Group)|Josip Skejo (IUCN SSC Grasshopper Specialist Group)|Ionut Iorgu (IUCN SSC Grasshopper Specialist Group)|Slobodan Ivkovic (Grasshopper Specialist Group)|Michèle Lemonnier-Darcemont|Varvara Vedenina|Taras Pushkar","13179435,44830971,15430829,84521388,13985563,44831102,16899272,22618308,69800165,44831211,86854243,44831154,84836266"
74528047,45463531,Poecilimon ebneri,RedListEvaluators,"Bushell, M. & Cálix, M.","Bushell, M. & Cálix, M.","Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092"
74528047,45463531,Poecilimon ebneri,RedListContributors,"Kranz, M.","Kranz, M.","Marco Kranz (Trier University, Germany)",79849881
74528047,45463531,Poecilimon ebneri,RedListFacilitators,"","Nieto, A.",Ana Nieto (IUCN),212
74528383,47709322,Poecilimon jonicus,RedListAssessors,"Hochkirch, A., Chobanov, D.P., Willemse, L.P.M., Rutschmann, F., Kleukers, R., Kristin, A., Presa, J.J. & Szovenyi, G.","Hochkirch, A., Chobanov, D.P., Willemse, L.P.M., Rutschmann, F., Kleukers, R., Kristin, A., Presa, J.J. & Szovenyi, G.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Roy Kleukers (IUCN SSC Grasshopper Specialist Group)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Dragan Chobanov (IUCN SSC Grasshopper Specialist Group)|Anton Kristin|Gergely Szovenyi (IUCN SSC Grasshopper Specialist Group)|Juan José Presa (University of Murcia / IUCN European Orthoptera Assessment)|Florin Rutschmann","13179435,15430829,13985563,89234180,13985562,22618308,69782476,44831102"
74528383,47709322,Poecilimon jonicus,RedListEvaluators,"Bushell, M. & Cálix, M.","Bushell, M. & Cálix, M.","Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092"
74528383,47709322,Poecilimon jonicus,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
74528383,47709322,Poecilimon jonicus,RedListFacilitators,"","Nieto, A.",Ana Nieto (IUCN),212
74528394,68455994,Poecilimon laevissimus,RedListAssessors,"Hochkirch, A., Massa, B., Heller, K.-G., Willemse, L.P.M., Rutschmann, F., Chobanov, D.P., Kleukers, R., Kristin, A., Presa, J.J. & Szovenyi, G.","Hochkirch, A., Massa, B., Heller, K.-G., Willemse, L.P.M., Rutschmann, F., Chobanov, D.P., Kleukers, R., Kristin, A., Presa, J.J. & Szovenyi, G.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Roy Kleukers (IUCN SSC Grasshopper Specialist Group)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Dragan Chobanov (IUCN SSC Grasshopper Specialist Group)|Anton Kristin|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Gergely Szovenyi (IUCN SSC Grasshopper Specialist Group)|Juan José Presa (University of Murcia / IUCN European Orthoptera Assessment)|Bruno Massa|Florin Rutschmann","13179435,86227513,44830971,13985563,89234180,15430829,13985562,22618308,69782476,44831102"
74528394,68455994,Poecilimon laevissimus,RedListEvaluators,"Bushell, M. & Cálix, M.","Bushell, M. & Cálix, M.","Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092"
74528394,68455994,Poecilimon laevissimus,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
74528394,68455994,Poecilimon laevissimus,RedListFacilitators,"","Nieto, A.",Ana Nieto (IUCN),212
74528406,68458200,Poecilimon macedonicus,RedListAssessors,"Hochkirch, A., Lemonnier-Darcemont, M., Chobanov, D.P., Willemse, L.P.M., Szovenyi, G., Sirin, D., Kristin, A., Ivkovic, S., Iorgu, I.S., Pushkar, T., Skejo, J. Skejo & Vedenina, V.","Hochkirch, A., Lemonnier-Darcemont, M., Chobanov, D.P., Willemse, L.P.M., Szovenyi, G., Sirin, D., Kristin, A., Ivkovic, S., Iorgu, I.S., Pushkar, T., Skejo, J. Skejo & Vedenina, V.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Dragan Chobanov (IUCN SSC Grasshopper Specialist Group)|Deniz Sirin (IUCN SSC Grasshopper Specialist Group)|Anton Kristin|Gergely Szovenyi (IUCN SSC Grasshopper Specialist Group)|Josip Skejo (IUCN SSC Grasshopper Specialist Group)|Ionut Iorgu (IUCN SSC Grasshopper Specialist Group)|Slobodan Ivkovic (Grasshopper Specialist Group)|Michèle Lemonnier-Darcemont|Varvara Vedenina|Taras Pushkar","13179435,84521388,15430829,13985563,44831102,16899272,22618308,69800165,44831211,86854243,44831154,84836266"
74528406,68458200,Poecilimon macedonicus,RedListEvaluators,"Bushell, M. & Cálix, M.","Bushell, M. & Cálix, M.","Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092"
74528406,68458200,Poecilimon macedonicus,RedListContributors,"Kranz, M.","Kranz, M.","Marco Kranz (Trier University, Germany)",79849881
74528406,68458200,Poecilimon macedonicus,RedListFacilitators,"","Nieto, A.",Ana Nieto (IUCN),212
74528658,68458496,Poecilimon ornatus,RedListAssessors,"Hochkirch, A., Skejo, J. Skejo, Buzzetti, F.M., Zuna-Kratky, T., Gomboc, S., Willemse, L.P.M., Szovenyi, G., Sirin, D., Kristin, A., Ivkovic, S., Chobanov, D.P., Iorgu, I.S., Lemonnier-Darcemont, M., Pushkar, T., Vedenina, V. & Heller, K.-G.","Hochkirch, A., Skejo, J. Skejo, Buzzetti, F.M., Zuna-Kratky, T., Gomboc, S., Willemse, L.P.M., Szovenyi, G., Sirin, D., Kristin, A., Ivkovic, S., Chobanov, D.P., Iorgu, I.S., Lemonnier-Darcemont, M., Pushkar, T., Vedenina, V. & Heller, K.-G.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Dragan Chobanov (IUCN SSC Grasshopper Specialist Group)|Deniz Sirin (IUCN SSC Grasshopper Specialist Group)|Anton Kristin|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Stanislav Gomboc (IUCN SSC Grasshopper Specialist Group)|Gergely Szovenyi (IUCN SSC Grasshopper Specialist Group)|Josip Skejo (IUCN SSC Grasshopper Specialist Group)|Ionut Iorgu (IUCN SSC Grasshopper Specialist Group)|Filippo Maria Buzzetti (Consultant - IUCN European Orthoptera Assessment)|Slobodan Ivkovic (Grasshopper Specialist Group)|Thomas Zuna-Kratky (The AURING Society)|Michèle Lemonnier-Darcemont|Varvara Vedenina|Taras Pushkar","13179435,44831154,69782542,70190646,44831001,13985563,44831102,16899272,22618308,69800165,15430829,44831211,84521388,86854243,84836266,44830971"
74528658,68458496,Poecilimon ornatus,RedListEvaluators,"Bushell, M. & Cálix, M.","Bushell, M. & Cálix, M.","Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092"
74528658,68458496,Poecilimon ornatus,RedListContributors,"Kranz, M.","Kranz, M.","Marco Kranz (Trier University, Germany)",79849881
74528658,68458496,Poecilimon ornatus,RedListFacilitators,"","Nieto, A.",Ana Nieto (IUCN),212
74529086,68459410,Poecilimon thoracicus,RedListAssessors,"Hochkirch, A., Lemonnier-Darcemont, M., Iorgu, I.S., Chobanov, D.P., Ivkovic, S., Willemse, L.P.M., Szovenyi, G., Sirin, D., Nieto, A., Kristin, A., Heller, K.-G., Kranz, M., Pushkar, T., Skejo, J. Skejo & Vedenina, V.","Hochkirch, A., Lemonnier-Darcemont, M., Iorgu, I.S., Chobanov, D.P., Ivkovic, S., Willemse, L.P.M., Szovenyi, G., Sirin, D., Nieto, A., Kristin, A., Heller, K.-G., Kranz, M., Pushkar, T., Skejo, J. Skejo & Vedenina, V.","Ana Nieto (IUCN)|Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Dragan Chobanov (IUCN SSC Grasshopper Specialist Group)|Deniz Sirin (IUCN SSC Grasshopper Specialist Group)|Anton Kristin|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Gergely Szovenyi (IUCN SSC Grasshopper Specialist Group)|Josip Skejo (IUCN SSC Grasshopper Specialist Group)|Ionut Iorgu (IUCN SSC Grasshopper Specialist Group)|Slobodan Ivkovic (Grasshopper Specialist Group)|Marco Kranz (Trier University, Germany)|Michèle Lemonnier-Darcemont|Varvara Vedenina|Taras Pushkar","13179435,84521388,44831211,15430829,69800165,13985563,44831102,16899272,212,22618308,44830971,79849881,86854243,44831154,84836266"
74529086,68459410,Poecilimon thoracicus,RedListEvaluators,"Bushell, M. & Cálix, M.","Bushell, M. & Cálix, M.","Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092"
74529086,68459410,Poecilimon thoracicus,RedListContributors,"Kranz, M.","Kranz, M.","Marco Kranz (Trier University, Germany)",79849881
74529086,68459410,Poecilimon thoracicus,RedListFacilitators,"","Nieto, A.",Ana Nieto (IUCN),212
74529159,68459608,Poecilimon zwicki,RedListAssessors,"Hochkirch, A., Chobanov, D.P., Heller, K.-G., Willemse, L.P.M., Szovenyi, G., Sirin, D., Kristin, A., Ivkovic, S., Iorgu, I.S., Lemonnier-Darcemont, M., Pushkar, T., Skejo, J. Skejo & Vedenina, V.","Hochkirch, A., Chobanov, D.P., Heller, K.-G., Willemse, L.P.M., Szovenyi, G., Sirin, D., Kristin, A., Ivkovic, S., Iorgu, I.S., Lemonnier-Darcemont, M., Pushkar, T., Skejo, J. Skejo & Vedenina, V.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Dragan Chobanov (IUCN SSC Grasshopper Specialist Group)|Deniz Sirin (IUCN SSC Grasshopper Specialist Group)|Anton Kristin|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Gergely Szovenyi (IUCN SSC Grasshopper Specialist Group)|Josip Skejo (IUCN SSC Grasshopper Specialist Group)|Ionut Iorgu (IUCN SSC Grasshopper Specialist Group)|Slobodan Ivkovic (Grasshopper Specialist Group)|Michèle Lemonnier-Darcemont|Varvara Vedenina|Taras Pushkar","13179435,15430829,44830971,13985563,44831102,16899272,22618308,69800165,44831211,84521388,86854243,44831154,84836266"
